year|rank|song_title|artist|spotify_track_id|spotify_song_name|spotify_url|artist_name|artist_image|artist_genres|release_date|popularity|duration_ms|explicit|danceability|energy|key|loudness|mode|speechiness|acousticness|instrumentalness|liveness|valence|tempo|mapped_genres|norm_genres|duration_s|loudness_scaled
2016|11|Cheap Thrills|Sia Featuring Sean Paul|3S4px9f4lceWdKf0gWciFu|Cheap Thrills|https://open.spotify.com/track/3S4px9f4lceWdKf0gWciFu|Sia|https://i.scdn.co/image/ab6761610000e5eb7c997fe6951bc0926f09ba38|Pop|2016-10-21|67|211666|0|0.628|0.698|6|-5.608|0|0.105|0.0472|0.00143|0.0907|0.732|89.976|['Pop']|Pop|212|0.9065333333333334
2016|12|7 Years|Lukas Graham|5kqIPrATaCc2LqxVWzQGbk|7 Years|https://open.spotify.com/track/5kqIPrATaCc2LqxVWzQGbk|Lukas Graham|https://i.scdn.co/image/ab6761610000e5eb1461108c3a182fcf77ee6ea3|Other|2016-04-01|82|237300|0|0.765|0.473|10|-5.829|1|0.0514|0.287|0.0|0.391|0.34|119.992|['Other']|Other|237|0.90285
2016|13|Needed Me|Rihanna|4pAl7FkDMNBsjykPXo91B3|Needed Me|https://open.spotify.com/track/4pAl7FkDMNBsjykPXo91B3|Rihanna|https://i.scdn.co/image/ab6761610000e5eb99e4fca7c0b7cb166d915789|R&B/Soul, Pop|2016-01-28|82|191600|1|0.697|0.315|5|-8.091|0|0.234|0.11|0.0|0.0825|0.298|110.872|['R&B/Soul', 'Pop']|R&B/Soul|192|0.86515
2016|14|My House|Flo Rida|6Knv6wdA0luoMUuuoYi2i1|My House|https://open.spotify.com/track/6Knv6wdA0luoMUuuoYi2i1|Flo Rida|https://i.scdn.co/image/ab6761610000e5eb655ca8f3196953554b479452|Pop, Hip Hop/Rap|2015-04-07|76|192190|0|0.688|0.702|7|-4.792|0|0.0499|0.0215|0.0|0.128|0.74|94.006|['Pop', 'Hip Hop/Rap']|Pop|192|0.9201333333333334
2016|15|I Took A Pill In Ibiza|Mike Posner|0vbtURX4qv1l7besfwmnD8|I Took A Pill In Ibiza - Seeb Remix|https://open.spotify.com/track/0vbtURX4qv1l7besfwmnD8|Mike Posner|https://i.scdn.co/image/ab6761610000e5eb5ca6c70cd9661b2eca98999f|Pop, Hip Hop/Rap, Other|2016-05-06|81|197933|1|0.664|0.714|7|-6.645|0|0.111|0.0353|8.42e-06|0.0843|0.71|101.969|['Pop', 'Hip Hop/Rap', 'Other']|Pop|198|0.8892500000000001
2016|16|Work From Home|Fifth Harmony Featuring Ty Dolla $ign|4tCtwWceOPWzenK2HAIJSb|Work from Home (feat. Ty Dolla $ign)|https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb|Fifth Harmony|https://i.scdn.co/image/ab6761610000e5eb5acb3cb0a8b87d3952738b97|Pop, Other|2016-05-27|75|214480|0|0.803|0.585|8|-5.861|1|0.0432|0.103|3.94e-06|0.0644|0.593|105.017|['Pop', 'Other']|Pop|214|0.9023166666666668
2016|17|This Is What You Came For|Calvin Harris Featuring Rihanna|0azC730Exh71aQlOt9Zj3y|This Is What You Came For|https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y|Calvin Harris|https://i.scdn.co/image/ab6761610000e5eb014a3c1730d960c66396ed63|Other, Pop, Electronic/Dance|2016-04-29|82|222160|0|0.631|0.927|9|-2.787|0|0.0332|0.199|0.119|0.148|0.465|123.962|['Other', 'Pop', 'Electronic/Dance']|Other|222|0.95355
2016|18|Cake By The Ocean|DNCE|76hfruVvmfQbw0eYn1nmeC|Cake By The Ocean|https://open.spotify.com/track/76hfruVvmfQbw0eYn1nmeC|DNCE|https://i.scdn.co/image/ab6761610000e5ebf516ed43c65fe21e21a7c5bd|Pop|2016-11-18|81|219146|1|0.774|0.753|4|-5.446|0|0.0517|0.152|0.0|0.0371|0.896|119.002|['Pop']|Pop|219|0.9092333333333333
2016|19|Me, Myself & I|G-Eazy x Bebe Rexha|40YcuQysJ0KlGQTeGUosTC|Me, Myself & I|https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC|G-Eazy|https://i.scdn.co/image/ab6761610000e5ebb796c0db7acaf3f1b71d1e3b|Hip Hop/Rap, Other|2015-12-04|80|251466|1|0.756|0.674|0|-6.518|0|0.0959|0.0184|0.0|0.158|0.389|111.995|['Hip Hop/Rap', 'Other']|Hip Hop/Rap|251|0.8913666666666666
2016|20|Ride|Twenty One Pilots|2Z8WuEywRWYTKe1NybPQEW|Ride|https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW|Twenty One Pilots|https://i.scdn.co/image/ab6761610000e5eb274df4dfcb960867eccedfb5|Pop, Rock/Alternative, Other|2015-05-15|84|214506|0|0.645|0.713|6|-5.355|1|0.0393|0.00835|0.0|0.113|0.566|74.989|['Pop', 'Rock/Alternative', 'Other']|Pop|215|0.91075
2016|21|Heathens|Twenty One Pilots|6i0V12jOa3mr6uu4WYhUBr|Heathens|https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr|Twenty One Pilots|https://i.scdn.co/image/ab6761610000e5eb274df4dfcb960867eccedfb5|Pop, Rock/Alternative, Other|2016-06-16|81|195920|0|0.732|0.396|4|-9.348|0|0.0286|0.0841|3.58e-05|0.105|0.548|90.024|['Pop', 'Rock/Alternative', 'Other']|Pop|196|0.8442000000000001
2016|22|Pillowtalk|Zayn|0PDUDa38GO8lMxLCRc4lL1|PILLOWTALK|https://open.spotify.com/track/0PDUDa38GO8lMxLCRc4lL1|ZAYN|https://i.scdn.co/image/ab6761610000e5eb7a1fba1bb3618ef71355f82a|Pop|2016-03-25|77|202746|1|0.584|0.7|11|-4.275|1|0.0456|0.117|0.0|0.0939|0.438|124.944|['Pop']|Pop|203|0.9287500000000001
2016|23|Stitches|Shawn Mendes|5jsw9uXEGuKyJzs0boZ1bT|Stitches|https://open.spotify.com/track/5jsw9uXEGuKyJzs0boZ1bT|Shawn Mendes|https://i.scdn.co/image/ab6761610000e5ebd56712ef06c48938329731e1|Pop, Other|2015-04-14|83|206880|0|0.752|0.754|1|-6.684|1|0.0615|0.0151|0.0|0.0486|0.755|149.789|['Pop', 'Other']|Pop|207|0.8886000000000001
2016|24|Hotline Bling|Drake|0wwPcA6wtMf6HUMpIRdeP7|Hotline Bling|https://open.spotify.com/track/0wwPcA6wtMf6HUMpIRdeP7|Drake|https://i.scdn.co/image/ab6761610000e5eb4293385d324db8558179afd9|Pop, Hip Hop/Rap|2016-05-06|76|267066|0|0.891|0.628|2|-7.863|1|0.0551|0.00258|0.00019|0.0504|0.552|134.966|['Pop', 'Hip Hop/Rap']|Pop|267|0.86895
2016|25|Cold Water|Major Lazer Featuring Justin Bieber & MO|7zsXy7vlHdItvUSH8EwQss|Cold Water|https://open.spotify.com/track/7zsXy7vlHdItvUSH8EwQss|Major Lazer|https://i.scdn.co/image/ab6761610000e5eb133f44ab343b35c715a4ac97|Other, Pop, Electronic/Dance|2016-07-22|66|185360|0|0.608|0.798|6|-5.092|0|0.0432|0.0736|0.0|0.156|0.5|92.946|['Other', 'Pop', 'Electronic/Dance']|Other|185|0.9151333333333334
2016|26|Send My Love (To Your New Lover)|Adele|0t7fVeEJxO2Xi4H2K5Svc9|Send My Love (To Your New Lover)|https://open.spotify.com/track/0t7fVeEJxO2Xi4H2K5Svc9|Adele|https://i.scdn.co/image/ab6761610000e5eb68f6e5892075d7f22615bd17|R&B/Soul, Pop, Other|2015-11-20|72|223078|0|0.688|0.533|6|-8.363|0|0.0865|0.0355|3.48e-06|0.172|0.567|164.069|['R&B/Soul', 'Pop', 'Other']|R&B/Soul|223|0.8606166666666667
2016|27|Roses|The Chainsmokers Featuring Rozes|3vv9phIu6Y1vX3jcqaGz5Z|Roses|https://open.spotify.com/track/3vv9phIu6Y1vX3jcqaGz5Z|The Chainsmokers|https://i.scdn.co/image/ab6761610000e5eb9c0f09a8247c54ecba74819d|Pop|2015-06-16|73|226738|0|0.713|0.802|4|-7.055|1|0.0561|0.0435|0.00377|0.309|0.343|100.001|['Pop']|Pop|227|0.8824166666666666
2016|28|Treat You Better|Shawn Mendes|3QGsuHI8jO1Rx4JWLUh9jd|Treat You Better|https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd|Shawn Mendes|https://i.scdn.co/image/ab6761610000e5ebd56712ef06c48938329731e1|Pop, Other|2017-04-20|84|187973|0|0.443|0.82|10|-4.091|0|0.34|0.107|0.0|0.107|0.771|82.697|['Pop', 'Other']|Pop|188|0.9318166666666666
2016|29|Too Good|Drake Featuring Rihanna|3BtuIIrQlkujKPuWF2B85z|Too Good|https://open.spotify.com/track/3BtuIIrQlkujKPuWF2B85z|Drake|https://i.scdn.co/image/ab6761610000e5eb4293385d324db8558179afd9|Pop, Hip Hop/Rap|2016-05-06|73|263373|1|0.794|0.653|7|-7.839|1|0.104|0.0489|4.88e-05|0.1|0.397|117.996|['Pop', 'Hip Hop/Rap']|Pop|263|0.8693500000000001
2016|30|Low Life|Future Featuring The Weeknd|7EiZI6JVHllARrX9PUvAdX|Low Life (feat. The Weeknd)|https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX|Future|https://i.scdn.co/image/ab6761610000e5eb6ef89e23678018c6d8630825|Hip Hop/Rap|2016-04-13|78|313546|1|0.722|0.331|8|-7.789|1|0.0726|0.337|0.282|0.146|0.102|143.961|['Hip Hop/Rap']|Hip Hop/Rap|314|0.8701833333333333
2016|31|What Do You Mean?|Justin Bieber|4B0JvthVoAAuygILe3n4Bs|What Do You Mean?|https://open.spotify.com/track/4B0JvthVoAAuygILe3n4Bs|Justin Bieber|https://i.scdn.co/image/ab6761610000e5eb8ae7f2aaa9817a704a87ea36|Pop|2015-11-13|80|205680|0|0.845|0.567|5|-8.118|0|0.0956|0.59|0.00142|0.0811|0.793|125.02|['Pop']|Pop|206|0.8646999999999999
2016|32|The Hills|The Weeknd|7fBv7CLKzipRk6EC6TWHOB|The Hills|https://open.spotify.com/track/7fBv7CLKzipRk6EC6TWHOB|The Weeknd|https://i.scdn.co/image/ab6761610000e5eb214f3cf1cbe7139c1e26ffbb|Pop, Other|2015-08-28|85|242253|1|0.585|0.564|0|-7.063|0|0.0515|0.0671|0.0|0.135|0.137|113.003|['Pop', 'Other']|Pop|242|0.8822833333333333
2016|33|Just Like Fire|P!nk|7K5dzhGda2vRTaAWYI3hrb|"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")"|https://open.spotify.com/track/7K5dzhGda2vRTaAWYI3hrb|P!nk|https://i.scdn.co/image/ab6761610000e5eb7bbad89a61061304ec842588|Pop|2016-04-15|68|215413|0|0.632|0.702|7|-5.92|1|0.148|0.0114|0.0|0.108|0.523|162.958|['Pop']|Pop|215|0.9013333333333333
2016|34|Broccoli|D.R.A.M. Featuring Lil Yachty|0qy5D3OJre7SPJNMOL9I71|Broccoli|https://open.spotify.com/track/0qy5D3OJre7SPJNMOL9I71|DRAM|https://i.scdn.co/image/ab6761610000e5ebee20a82c49b45b9fbc3baead|Hip Hop/Rap, Other|2016-04-06|62|225205|1|0.886|0.525|8|-7.39|1|0.132|0.236|0.0|0.057|0.708|145.99|['Hip Hop/Rap', 'Other']|Hip Hop/Rap|225|0.8768333333333334
2016|35|Don't|Bryson Tiller|3pXF1nA74528Edde4of9CC|Don't|https://open.spotify.com/track/3pXF1nA74528Edde4of9CC|Bryson Tiller|https://i.scdn.co/image/ab6761610000e5eb078fdd734b7f0aa782328428|R&B/Soul, Hip Hop/Rap, Other|2015-10-02|84|198293|1|0.765|0.356|11|-5.556|0|0.195|0.223|0.0|0.0963|0.189|96.991|['R&B/Soul', 'Hip Hop/Rap', 'Other']|R&B/Soul|198|0.9074000000000001
2016|36|Dangerous Woman|Ariana Grande|6RUhbFEhrvGISaQ8u2j2JN|Dangerous Woman|https://open.spotify.com/track/6RUhbFEhrvGISaQ8u2j2JN|Ariana Grande|https://i.scdn.co/image/ab6761610000e5eb40b5c07ab77b6b1a9075fdc0|Pop|2016-05-20|70|235946|0|0.664|0.602|4|-5.369|0|0.0412|0.0529|0.0|0.356|0.289|134.049|['Pop']|Pop|236|0.9105166666666666
2016|37|Jumpman|Drake & Future|27GmP9AWRs744SzKcpJsTZ|Jumpman|https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ|Drake|https://i.scdn.co/image/ab6761610000e5eb4293385d324db8558179afd9|Pop, Hip Hop/Rap|2015-09-20|68|205879|1|0.852|0.553|1|-7.286|1|0.187|0.0559|0.0|0.332|0.656|142.079|['Pop', 'Hip Hop/Rap']|Pop|206|0.8785666666666666
2016|38|I Hate U I Love U|gnash Featuring Olivia O'Brien|7vRriwrloYVaoAe3a9wJHe|i hate u, i love u (feat. olivia o'brien)|https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe|gnash|https://i.scdn.co/image/ab6761610000e5eb78e3e309ea0bf5dfb2192469|Pop, Other|2016-03-25|74|251033|1|0.492|0.275|6|-13.4|0|0.3|0.687|0.0|0.101|0.18|92.6|['Pop', 'Other']|Pop|251|0.7766666666666667
2016|39|Here|Alessia Cara|5zUQZjVB6bfewBXWqsP9PY|Here|https://open.spotify.com/track/5zUQZjVB6bfewBXWqsP9PY|Alessia Cara|https://i.scdn.co/image/ab6761610000e5eb6cde43f126518af0ef8eddc2|Pop, Other|2015-11-13|70|199453|0|0.376|0.822|0|-3.974|1|0.104|0.0783|0.0|0.0841|0.327|120.498|['Pop', 'Other']|Pop|199|0.9337666666666666
2016|40|Same Old Love|Selena Gomez|1BZG99C7Co1r6QUC3zaS59|Same Old Love|https://open.spotify.com/track/1BZG99C7Co1r6QUC3zaS59|Selena Gomez|https://i.scdn.co/image/ab6761610000e5ebc3c753851496854e29abff7a|Pop|2015-10-09|65|229080|0|0.672|0.593|11|-4.01|0|0.0304|0.0223|0.0|0.214|0.438|98.02|['Pop']|Pop|229|0.9331666666666667
2016|41|Controlla|Drake|3O8NlPh2LByMU9lSRSHedm|Controlla|https://open.spotify.com/track/3O8NlPh2LByMU9lSRSHedm|Drake|https://i.scdn.co/image/ab6761610000e5eb4293385d324db8558179afd9|Pop, Hip Hop/Rap|2016-05-06|71|245226|1|0.59|0.468|10|-11.083|0|0.185|0.0789|0.0|0.101|0.349|92.287|['Pop', 'Hip Hop/Rap']|Pop|245|0.8152833333333334
2016|42|Like I'm Gonna Lose You|Meghan Trainor Featuring John Legend|2YlZnw2ikdb837oKMKjBkW|Like I'm Gonna Lose You (feat. John Legend)|https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW|Meghan Trainor|https://i.scdn.co/image/ab6761610000e5eb365984489dac7a79eac204e3|Pop, Hip Hop/Rap|2015-01-09|79|225053|0|0.63|0.53|0|-7.259|1|0.0434|0.4|0.0|0.177|0.417|108.038|['Pop', 'Hip Hop/Rap']|Pop|225|0.8790166666666667
2016|43|One Call Away|Charlie Puth|5MwIGPDKeDb7SpblcaQP6O|One Call Away|https://open.spotify.com/track/5MwIGPDKeDb7SpblcaQP6O|Charlie Puth|https://i.scdn.co/image/ab6761610000e5ebd5594e3ae145bbb2c096366d|Pop, Other|2015-11-05|70|194453|0|0.667|0.613|1|-5.353|1|0.0344|0.403|0.0|0.115|0.47|91.024|['Pop', 'Other']|Pop|194|0.9107833333333333
2016|44|Let It Go|James Bay|13HVjjWUZFaWilh2QUJKsP|Let It Go|https://open.spotify.com/track/13HVjjWUZFaWilh2QUJKsP|James Bay|https://i.scdn.co/image/ab6761610000e5eb58d57084e75247d33ce25eaf|Pop|2014-12-15|67|260532|0|0.536|0.311|1|-10.396|1|0.0288|0.82|1.65e-05|0.107|0.246|147.486|['Pop']|Pop|261|0.8267333333333333
2016|45|No|Meghan Trainor|0l0CvurVUrr2w3Jj1hOVFc|NO|https://open.spotify.com/track/0l0CvurVUrr2w3Jj1hOVFc|Meghan Trainor|https://i.scdn.co/image/ab6761610000e5eb365984489dac7a79eac204e3|Pop, Hip Hop/Rap|2017-05-12|73|213506|0|0.557|0.803|1|-3.599|0|0.213|0.0124|1.61e-06|0.737|0.657|92.134|['Pop', 'Hip Hop/Rap']|Pop|214|0.9400166666666666
2016|46|Never Forget You|Zara Larsson & MNEK|6hmhG1b4LEyNuashVvuIAo|Never Forget You|https://open.spotify.com/track/6hmhG1b4LEyNuashVvuIAo|Zara Larsson|https://i.scdn.co/image/ab6761610000e5eb7619ca2683b434e139040f70|Pop, Other|2017-03-17|71|213427|0|0.583|0.732|11|-5.729|0|0.0459|0.00315|9.57e-06|0.269|0.277|146.005|['Pop', 'Other']|Pop|213|0.9045166666666666
2016|47|Let Me Love You|DJ Snake Featuring Justin Bieber|0lYBSQXN6rCTvUZvg9S0lU|Let Me Love You|https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU|DJ Snake|https://i.scdn.co/image/ab6761610000e5ebca97cf089968b569e29d795c|Other, Pop, Electronic/Dance|2016-08-05|83|205946|0|0.475|0.715|8|-5.371|1|0.058|0.0863|2.67e-05|0.135|0.159|199.892|['Other', 'Pop', 'Electronic/Dance']|Other|206|0.9104833333333333
2016|48|Don't Mind|Kent Jones|27PmvZoffODNFW2p7ehZTQ|Don't Mind|https://open.spotify.com/track/27PmvZoffODNFW2p7ehZTQ|Kent Jones|https://i.scdn.co/image/ab6761610000e5eb81338a5f164ad9ee6932b8c9|Hip Hop/Rap, Other|2016-04-25|63|198236|1|0.464|0.771|8|-4.503|1|0.336|0.0235|0.0|0.063|0.69|158.777|['Hip Hop/Rap', 'Other']|Hip Hop/Rap|198|0.92495
2016|49|H.O.L.Y.|Florida Georgia Line|0BCy325UZyR9z0t0uxwn2N|H.O.L.Y.|https://open.spotify.com/track/0BCy325UZyR9z0t0uxwn2N|Florida Georgia Line|https://i.scdn.co/image/ab6761610000e5ebaa2d9bd207a62adc3edf6631|Country/Folk, Other|2016-08-26|66|194186|0|0.523|0.666|7|-4.081|0|0.0327|0.401|0.0|0.0728|0.564|78.077|['Country/Folk', 'Other']|Country/Folk|194|0.9319833333333333
2016|50|We Don't Talk Anymore|Charlie Puth Featuring Selena Gomez|54PbBpquVfhfrwRwvjSXbI|We Don't Talk Anymore (feat. Selena Gomez)|https://open.spotify.com/track/54PbBpquVfhfrwRwvjSXbI|Charlie Puth|https://i.scdn.co/image/ab6761610000e5ebd5594e3ae145bbb2c096366d|Pop, Other|2015-11-05|77|217706|0|0.728|0.563|1|-8.053|0|0.134|0.621|0.0|0.179|0.352|100.017|['Pop', 'Other']|Pop|218|0.8657833333333333
2016|51|Into You|Ariana Grande|63y6xWR4gXz7bnUGOk8iI6|Into You|https://open.spotify.com/track/63y6xWR4gXz7bnUGOk8iI6|Ariana Grande|https://i.scdn.co/image/ab6761610000e5eb40b5c07ab77b6b1a9075fdc0|Pop|2016-05-20|70|244453|0|0.623|0.734|9|-5.948|1|0.107|0.0162|1.75e-06|0.145|0.37|107.853|['Pop']|Pop|244|0.9008666666666667
2016|52|Gold|Kiiara|7yNX3ZFBWZoR52pbeU4Mcl|Gold|https://open.spotify.com/track/7yNX3ZFBWZoR52pbeU4Mcl|Kiiara|https://i.scdn.co/image/ab6761610000e5eb3a50ec3bc61d904970f4dd1b|Pop, Other|2020-10-09|63|225882|0|0.6|0.412|5|-9.343|0|0.344|0.615|0.0026|0.134|0.408|113.05|['Pop', 'Other']|Pop|226|0.8442833333333333
2016|53|Exchange|Bryson Tiller|43PuMrRfbyyuz4QpZ3oAwN|Exchange|https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN|Bryson Tiller|https://i.scdn.co/image/ab6761610000e5eb078fdd734b7f0aa782328428|R&B/Soul, Hip Hop/Rap, Other|2015-10-02|81|194613|1|0.525|0.433|6|-10.598|1|0.185|0.107|0.0|0.135|0.276|160.108|['R&B/Soul', 'Hip Hop/Rap', 'Other']|R&B/Soul|195|0.8233666666666667
2016|54|679|Fetty Wap Featuring Remy Boyz|5NQbUaeTEOGdD6hHcre0dZ|679 (feat. Remy Boyz)|https://open.spotify.com/track/5NQbUaeTEOGdD6hHcre0dZ|Fetty Wap|https://i.scdn.co/image/ab6761610000e5eb8ffb1b02e4435c5176b28ed2|Hip Hop/Rap, Other|2015-06-29|73|196693|1|0.618|0.717|7|-5.738|1|0.318|0.00256|0.0|0.625|0.603|190.05|['Hip Hop/Rap', 'Other']|Hip Hop/Rap|197|0.9043666666666667
2016|55|Oui|Jeremih|0PJIbOdMs3bd5AT8liULMQ|oui|https://open.spotify.com/track/0PJIbOdMs3bd5AT8liULMQ|Jeremih|https://i.scdn.co/image/ab6761610000e5eb8ddeab89a67542470e2631c8|R&B/Soul, Hip Hop/Rap|2015-12-04|73|238320|0|0.418|0.724|5|-3.724|1|0.0964|0.213|0.0|0.112|0.604|78.521|['R&B/Soul', 'Hip Hop/Rap']|R&B/Soul|238|0.9379333333333333
2016|56|Hands To Myself|Selena Gomez|1LoriJC05IrHIDwj3q0KC1|Hands To Myself|https://open.spotify.com/track/1LoriJC05IrHIDwj3q0KC1|Selena Gomez|https://i.scdn.co/image/ab6761610000e5ebc3c753851496854e29abff7a|Pop|2015-10-09|62|200680|0|0.811|0.507|5|-7.161|0|0.117|0.0146|2.14e-06|0.342|0.438|111.016|['Pop']|Pop|201|0.8806499999999999
2016|57|2 Phones|Kevin Gates|0wdKiSBUT7aZkXUIdJWcwC|2 Phones|https://open.spotify.com/track/0wdKiSBUT7aZkXUIdJWcwC|Kevin Gates|https://i.scdn.co/image/ab6761610000e5eb180a7912dbf0e40790292ba3|Hip Hop/Rap, Other|2016-01-29|66|240000|1|0.895|0.681|7|-5.267|0|0.358|0.157|0.0|0.189|0.554|121.918|['Hip Hop/Rap', 'Other']|Hip Hop/Rap|240|0.9122166666666666
2016|58|Starboy|The Weeknd Featuring Daft Punk|7MXVkk9YMctZqd1Srtv4MB|Starboy|https://open.spotify.com/track/7MXVkk9YMctZqd1Srtv4MB|The Weeknd|https://i.scdn.co/image/ab6761610000e5eb214f3cf1cbe7139c1e26ffbb|Pop, Other|2016-11-25|88|230453|1|0.679|0.587|7|-7.015|1|0.276|0.141|6.35e-06|0.137|0.486|186.003|['Pop', 'Other']|Pop|230|0.8830833333333333
2016|59|For Free|DJ Khaled Featuring Drake|5TqBAOIBe0bQA0spNdcG3k|For Free (feat. Drake)|https://open.spotify.com/track/5TqBAOIBe0bQA0spNdcG3k|DJ Khaled|https://i.scdn.co/image/ab6761610000e5eb084f36c2ae2da4a02494e1e5|Hip Hop/Rap|2016-08-05|53|183695|1|0.916|0.571|10|-8.241|0|0.2|0.0173|1.11e-06|0.153|0.498|103.521|['Hip Hop/Rap']|Hip Hop/Rap|184|0.86265
2016|60|Never Be Like You|Flume Featuring Kai|14gdERIqymApVn9vcsbmZ3|Never Be Like You (feat. Kai)|https://open.spotify.com/track/14gdERIqymApVn9vcsbmZ3|Flume|https://i.scdn.co/image/ab6761610000e5ebdcbf7ddf047dd267e4de8978|Electronic/Dance, Other|2016-05-27|69|234909|1|0.448|0.59|0|-4.359|1|0.0577|0.446|0.0|0.14|0.264|119.834|['Electronic/Dance', 'Other']|Electronic/Dance|235|0.92735
2016|61|In The Night|The Weeknd|25KybV9BOUlvcnv7nN3Pyo|In The Night|https://open.spotify.com/track/25KybV9BOUlvcnv7nN3Pyo|The Weeknd|https://i.scdn.co/image/ab6761610000e5eb214f3cf1cbe7139c1e26ffbb|Pop, Other|2015-08-28|72|235653|1|0.505|0.68|7|-4.993|1|0.0714|0.0796|0.0|0.0465|0.539|168.022|['Pop', 'Other']|Pop|236|0.9167833333333333
2016|62|Me Too|Meghan Trainor|3KwwE4sgCzMaKWq6QBebmX|Me Too|https://open.spotify.com/track/3KwwE4sgCzMaKWq6QBebmX|Meghan Trainor|https://i.scdn.co/image/ab6761610000e5eb365984489dac7a79eac204e3|Pop, Hip Hop/Rap|2017-05-12|72|181240|0|0.934|0.694|11|-5.849|0|0.101|0.0971|1.2e-06|0.477|0.833|123.831|['Pop', 'Hip Hop/Rap']|Pop|181|0.9025166666666666
2016|63|Ex's & Oh's|Elle King|70eDxAyAraNTiD6lx2ZEnH|Ex's & Oh's|https://open.spotify.com/track/70eDxAyAraNTiD6lx2ZEnH|Elle King|https://i.scdn.co/image/ab6761610000e5eb98f1e053c254d51c7ebb9831|Other|2015-02-13|70|202173|0|0.612|0.921|7|-2.882|1|0.085|0.0183|0.0|0.0576|0.446|139.988|['Other']|Other|202|0.9519666666666667
2016|64|Die A Happy Man|Thomas Rhett|5kNe7PE09d6Kvw5pAsx23n|Die A Happy Man|https://open.spotify.com/track/5kNe7PE09d6Kvw5pAsx23n|Thomas Rhett|https://i.scdn.co/image/ab6761610000e5eb4aae480c63cd38ab83a2d842|Country/Folk, Other|2015-01-01|72|227426|0|0.595|0.389|2|-9.245|1|0.0349|0.418|1.39e-06|0.116|0.4|166.049|['Country/Folk', 'Other']|Country/Folk|227|0.8459166666666668
2016|65|White Iverson|Post Malone|6eT7xZZlB2mwyzJ2sUKG6w|White Iverson|https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w|Post Malone|https://i.scdn.co/image/ab6761610000e5ebe17c0aa1714a03d62b5ce4e0|Pop, Hip Hop/Rap, Other|2016-12-09|75|256532|1|0.675|0.561|7|-7.678|1|0.0352|0.233|0.0|0.0793|0.309|130.098|['Pop', 'Hip Hop/Rap', 'Other']|Pop|257|0.8720333333333333
2016|66|Close|Nick Jonas Featuring Tove Lo|3lSDIJ2abCrOdDJ6pshUap|Close|https://open.spotify.com/track/3lSDIJ2abCrOdDJ6pshUap|Nick Jonas|https://i.scdn.co/image/ab6761610000e5eb780447f701c671015c2109a0|Pop|2016-06-10|66|234213|0|0.654|0.623|6|-5.273|0|0.082|0.253|0.0|0.144|0.401|123.996|['Pop']|Pop|234|0.9121166666666667
2016|67|Unsteady|X Ambassadors|7lGKEWMXVWWTt3X71Bv44I|Unsteady|https://open.spotify.com/track/7lGKEWMXVWWTt3X71Bv44I|X Ambassadors|https://i.scdn.co/image/ab6761610000e5eb85b6cbf01747c44e145c5a20|Rock/Alternative, Other|2015-06-30|71|193546|0|0.389|0.665|0|-6.169|1|0.0644|0.178|0.000732|0.116|0.199|117.055|['Rock/Alternative', 'Other']|Rock/Alternative|194|0.8971833333333333
2016|68|Sucker For Pain|Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors|4dASQiO1Eoo3RJvt74FtXB|Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)|https://open.spotify.com/track/4dASQiO1Eoo3RJvt74FtXB|Lil Wayne|https://i.scdn.co/image/ab6761610000e5ebc1c08e541eae3cc82c6988c4|Hip Hop/Rap|2016-06-24|75|243490|1|0.502|0.786|9|-4.378|0|0.317|0.255|0.0|0.65|0.739|169.021|['Hip Hop/Rap']|Hip Hop/Rap|243|0.9270333333333334
2016|69|Down In The DM|Yo Gotti Featuring Nicki Minaj|5w1vhNA2OEWUQ371QzyMmM|Down In the DM (feat. Nicki Minaj) - Remix|https://open.spotify.com/track/5w1vhNA2OEWUQ371QzyMmM|Yo Gotti|https://i.scdn.co/image/ab6761610000e5eb38197044dd7bdb898225e6d7|Hip Hop/Rap, Other|2016-02-19|56|259072|1|0.791|0.634|1|-7.684|0|0.0639|0.00243|5.43e-05|0.0812|0.323|152.961|['Hip Hop/Rap', 'Other']|Hip Hop/Rap|259|0.8719333333333333
